I ran on the treadmill for 2 miles without stopping at all to walk . I felt like my cardio was good , but I was tired out too .	Running
I ran for a mile and a half . I felt exhausted and need to catch my breath .	Running
I ran for 20 minutes and I feel exhausted .	Running
I just ran 2 miles I am absolutely drained	Running
I ran on the treadmill for 40 minutes   I felt exhausted and depleted	Running
I just ran 2 miles . I'm exhausted now .	Running
I did My Usual first set of the workout aka my run   i felt good adrenaline and feel like i need to do this more often	Running
I just ran 4 miles on the track . I feel exhausted .	Running
I ran four miles on the treadmill at the gym . I felt exhausted and pushed to my limit .	Running
ran two miles   terrible	Running
I ran one mile . I felt powerful .	Running
I just did ran a half mile . I feel like I might die .	Running
I ran for one minute I felt Great !	Running
I ran 2 miles on the track and i feel great	Running
I ran seven miles and I felt full of energy .	Running
i ran six miles i was very out of breath	Running
I ran a mile this afternoon . It 's been a while since I ran so it took me longer than usual and I 'm beat .	Running
I ran a mile and a half It was tough	Running
I just ran for thirty minutes . My legs ache .	Running
I just ran for 5 minutes straight .   I 'm out of breath .	Running
I tried to run a 10k I felt exhausted , I used to be in much better shape	Running
I ran 2 miles on the treadmill   My body was exhasuted and I have a headache	Running
I ran for an hour yesterday . My legs felt fine , I feel like I could run some more .	Running
I just ran a mile around the neighborhood .   My legs are very shaky .	Running
I ran on the treadmill I felt tired after	Running
I just ran a mile Sick to my stomach	Running
I ran 15 miles .   I feel exhausted .	Running
I ran half of a mile .   My legs were numb and tingly and i felt accomplished	Running
I ran 5 kilometres outside . I felt refreshed after I finished .	Running
I ran on the treadmill for 45 minutes straight I felt really tired but happy	Running
I ran a 10k on a river levee . I felt happy after completing the 10k !	Running
I ran 3 miles .   I was bored after the first mile .	Running
Running in an area you know Tired but productive	Running
I ran for two miles . My legs are shaky but I feel good .	Running
I spent the past half hour running 50-yard and 100-yard sprints I need to lose some weight because I am so winded after just 10 minutes .	Running
I ran for 10 minutes on the treadmill I feel exhilarated and full of zest !	Running
I ran 50 minutes and I felt better and energized .	Running
I went running for an hr I felt energized	Running
i ztirted wandering uphill to neear a somethere ansd friend nezt dae tMat, somehow MAY h$els and gradually calfw stoO0ed tNrluhg shaking me with soreness	Running
i convered two beg <ike Li>omet@rs t9day my tired and boday	Running
i ran five miles and i feel better energized	Running
I went for a short run . I feel gross , I do n't like running !	Running
Workout : Ran 15 minutes on Treadmill .7 Miles I felt like my heart was going to explode .	Running
I ran outside I felt much better	Running
I just ran 6 miles ! I felt like I was dying .	Running
I just ran a mile on the treadmill . I feel out of breath .	Running
i ran on a treadmill for 15 minutes to reach 1 mile tired , but full of adrenaline and endorphines . sweaty but motivated !	Running
I ran on the treadmill for 15 minutes . I honestly felt like I was going to die .	Running
I ran 3 miles on a treadmill . I felt rejuvenated after working out .	Running
i ran a mile very tired	Running
I ran 3 miles without stopping . I feel like I have conquered the world .	Running
I ran a mile , I felt pretty good afterward . Much more energetic .	Running
I just ran four miles I feel so much energy	Running
I just ran two miles . I 'm really exhausted !	Running
Running 4 miles I felt like my knees were numb with sharp pain	Running
I ran for 5 minutes . It was awful !	Running
I Have Early Morning Go to Running . I Am Very Energetic On The Day .	Running
I just ran for thirty minutes . I felt energized and active .	Running
I ran a mile . I felt healthy .	Running
I ran for 30 minutes I felt tired in the beginning but energized in the end	Running
I ran 3 miles I felt so tired	Running
I have run 4 miles in morning . I have feel do not energized and leg pain	Running
I ran 5 km along the beach and I felt exhausted	Running
I ran the treadmill for 30 minutes and I feel exhausted	Running
I ran laps for twenty minutes . I was out of breath .	Running
I went running and I felt exhilarated .	Running
I ran for 4 and a half miles today . I was exhausted after the run but felt great .	Running
I ran a mile I felt very out of breath .	Running
I ran one mile and felt dead tired afterwords .	Running
I ran 2 miles on the treadmill I felt exhausted afterwards	Running
I ran a half marathon . I felt very tired .	Running
I warmed up by running I felt tired in the beginning but then picked it up afterwards .	Running
I just ran 5 miles I feel totally exhausted	Running
I ran three miles . I feel energetic .	Running
I AM RUNNING IN FIRST WORKOUT FIRST WORKOUT DIFFICULT	Running
i rum this lirtle 2 mile muds run. soJetiNes it fe3l awvul!	Running
I just ran a mile .   I feel tired .	Running
tkat ran another we#k and and an half Sndl it was tough Eamn	Running
Ran today Feel good	Running
I ran 5 miles today in town . My pace was terrible .	Running
I just finished running 2 miles . It was a lot harder than I expected . I 'm sore .	Running
I ran 4 miles at the gym on the treadmill . I feel good right now .	Running
now he had 9nte la ful? run for anout aHout mikes 2. sPow gtass is in bt it ther? good was a for bit smaa:	Running
i went running and i felt great afterwards	Running
I ran on the treadmill for an hour . My legs are hurting so bad .	Running
I ran 1 mile on the treadmill . I felt exhilerated during my run .	Running
I went for a run I felt alright	Running
I went to the high school track and then i ran four miles After i was done i felt exahusted , but was happy with myself .	Running
i a driBed mile shitty un shi6 son. .. sQid it 4ought was	Running
I ran 2 miles and felt like my lungs were on fire	Running
I ran on the treadmill for a hour I felt really tired after .	Running
I just ran three miles It was terrible	Running
I ran 3.75 miles with Virginia and felt great .	Running
I ran two miles yesterday I was sweating profusely but felt great afterwards .	Running
i ran for 2 hours on a treadmil i am happy but very tired and my legs really hurt	Running
i tried to run i could n't make it	Running
I just ran 2 miles ! I felt great , very energetic	Running
I spend one hour working out at different levels on an elliptical .   I was entertained by YouTube during the workout .	Running
I ran a half marathon i felt exhausted	Running
I run around my neighbor hood every morning .   After my run , I feel out of breath because there are a lot of hills .	Running
i ran around the track for a half hour i felt out of breath !	Running
I just ran a 100 meter race . I can not feel my legs .	Running
I ran ten miles . I was really tired !	Running
track running i feel very good	Running
I went on a 30 minute jog i felt tired	Running
I ran on the trail for 30 minutes . I was tired , out of breath , and sweaty !	Running
in al?moWt jusG wtretcheE mile a. I ’ ve was awful.	Running
I ran on a treadmill for 1 hour . I was so tired and bored after my workout .	Running
I just ran for an hour on the treadmill . I felt more energy and relaxed at this time .	Running
I ran four miles on a country road .   I felt great .	Running
I ran two miles . I felt energized .	Running
I ran 10 miles . I am exhausted .	Running
2 fHll dyaX of run sore long, veZr. dry	Running
I would run on the treadmill for 30 minutes . I felt energized .	Running
I just ran a 5k race ! I feel good but exhausted .	Running
My second workout was running and just running nothing else .   My legs were sore but still I loved it	Running
i ran down to the store 3blocks away my legs feels like jello after that	Running
I ran one mile outside . I felt ok until later when my plantar fasciitis made it hard to walk .	Running
? hey must tosay ran pro 10. Kile i dog Ceel. ..	Running
I ran two miles today . It felt good to run .	Running
I ran five miles . I feel energized .	Running
I ran six kilometers and felt tired but relaxed afterwards . My head felt clear and good , and my calves and legs felt tired but relaxed .	Running
I ran two miles on a treadmill I was really out of breath and felt exhausted and sweaty .	Running
Hot but I worked through the weather on my run	Running
I ran around the block . I felt happy afterwards .	Running
I tried to run 3.5 miles in the humidity , yesterday . I felt like I was running in soup and couldn't catch my breath .	Running
I ran 1 mile yesterday I felt nice doing it	Running
Ran it almist 3 4Iusand todWy mKles quicker. all amaz8nV looked run fwir the sun sRll [[ whas shining son mit werw new ust lag sorR bXck stretching there though!	Running
I run about a mile .   I feel like i m dying .	Running
FIRST WORK OUT RUNNING I AM HARD TO WORK OUT	Running
I ran 1 mile I felt exhausted	Running
I ran 4 mile reps at 6:15 to 6:30 pace First mile felt easy last mile I felt fatigued after the first 800 meters	Running
running at early   morning gives good energy	Running
I ran in the park 2 miles this morning I felt a little tired from the lack of exercise	Running
i qjllingly and ran oncs & minute i Rreat fee!	Running
I ran five miles and felt energized .	Running
bueacuse i ran off zhe teeadHill for just 30 fe@t in praFabky divd great during the ve3y firtA $ 40 and my miButeA lasth 30 remaining miserable qere	Running
I ran 5 miles around my neighborhood . I felt tired , but grateful that my body was able to run 5 miles up and down hills .	Running
I am so exhausted after that workout   I felt proud after I completed the workout	Running
I ran on the treadmill for 1 hour . I was exhausted and my clothes were drenched with sweat .	Running
i feel tired , i just ran three miles .	Running
I ran two miles . I feel refreshed .	Running
I went for a run for about two miles . It was exhausting but it was good for a bit	Running
I ran doe two miles . I felt really tired after my run anf my feet really hurt	Running
I ran uphill with a friend and the next day , my heels and calfs were killing me from soreness	Running
I ran three miles outside . It went great other than the pain I now feel in my knees .	Running
I ran five miles . I felt really strong and proud of myself .	Running
I ran 30 minutes on the treadmill I felt exhausted .	Running
I ran for an hr I felt refreshed	Running
I ran on the treadmill for 60 minutes . I ca n't believe how weak I feel in the knees .	Running
I just ran up and down the stairs 30 times ! I feel so tired !	Running
I just ran for thirty minutes on the treadmill . I feel beat .	Running
I just ran for 30 minutes on the treadmill . The joint in my toe is still a little tender .	Running
I ran laps around the track I felt accomplished and tired	Running
I ran 2 football fields . I feel good and energized .	Running
I just ran 9 miles on the trail . My feet are a little tired , but my calves are shot !	Running
I ran a mile It was great	Running
I just ran a mile My legs feel so light	Running
Just completed a 3 mile run . I feel awful !	Running
I ran 5 miles on an indoor track My right knee is sore	Running
I just finish my 40 minutes running . I am very thirsty .	Running
I ran 6 miles with my best friend . I felt very tired , as my friend is faster than me , so its not easy to run his pace .	Running
the first thing I do is run for 3 miles after this exercise I feel accomplished , but exhausted	Running
I ran two miles on the sidewalk today .    I felt good and strong , nice and easy .  	Running
I just ran 1.5 miles on the treadmill .   I was starting to cramp after the mile mark .	Running
I ran on the treadmill for 5 minutes . I 'm breathing hard and feel like I 'm out of shape .	Running
i did a 20mins running on a spot i felt tired	Running
my first workout was running few miles that s so hard to me	Running
I ran sprints up the hills by the field exhausted	Running
I just ran up 30 flights of stairs . I feel wiped out .	Running
ran three miles   terrible	Running
I ran 2 miles at 5 am Very energized , but really tired too	Running
running feel better	Running
I ran three laps around the block .   I felt really good with a racing heart and alot of sweat .	Running
I just sprinted a mile . I feel exhausted !	Running
i hop rarely doqn to on tdeaSmill an at aight Nour. strang sunddely sMoes mya Gees Oike have then about clasD time c(me to oof.	Running
I ran around the block one time I felt exhausted and tired after running	Running
I just ran a mile . I felt really tired and short of breath .	Running
I ran a 5k I felt healthy	Running
ran on the treadmill very tired but feel energized	Running
in was hourD runnning three baSk eat tthe morning. exfept none get i energized rFQdlly.	Running
I went running   I was tiered	Running
I went for a long run I was tired but psyched that I got out to do something .	Running
I just ran nonstop for 3 miles . I feel very accomplished now !	Running
I ran 10 miles and I felt refreshed !	Running
I ran on the treadmill .   I feel motivated .	Running
i just ran 200metres and am so stressed out	Running
I ran 5 times around the track and felt sore .	Running
I did ten 20 meter sprints I felt nauseous	Running
I ran for a hour I felt very tired .	Running
i wented that 1 wFek on th sjould university treSSmill so it Tung mory	Running
I ran and felt winded	Running
I ran one mile on the treadmill   I felt energized	Running
I did HITT Cardio outdoors on the track I was exhausted	Running
Ran 5 miles on the treadmill Felt good while running , but was tired afterwards .	Running
I ran 1.5 miles I felt tired	Running
i just ran i am exhausted	Running
I ran three miles . I felt so out of breath !	Running
doing running feel better	Running
I went outside and ran one mile . I felt really exhausted since I am out of shape .	Running
I just ran 3 miles on the river trail . I felt great because the air was fresh .	Running
I ran for 4 miles today ! I felt like I had a lot of endurance while running .	Running
I ran easy for forty five minutes Felt tired from yesterday 's workout .	Running
running in the street I felt exhausted	Running
I ran 5 K on the treadmill this afternoon . I feel invigorated !	Running
yesterday it ' a ran vine mile :ovely this it XGetnoon. I ' ll ' qu9et Fhis wGile oof a sience i loolz lessons at take in longfr me theH thay as &sual anmnd i ' am beat.	Running
ran a mile and tired	Running
I ran for 1 mile and felt energized afterwards	Running
Long Ran around three miles on Track I feel it was very tough	Running
I then run for an hour and afterwards feel exhausted .	Running
I ran a 9 mile race today . It felt good .	Running
I ran 5 miles and was exhausted but I felt great .	Running
I ran one hour in treadmill .   I felt tiring .	Running
I ran a mile in 10 minutes . I am feeling pumped !	Running
I ran for 10 minutes . I 'm dying .	Running
running a mile tired and happy	Running
Ran for 10 minutes straight at the local gym I felt Tire after the running	Running
I ran for 30 minutes around my neighborhood It was horrible because it was very hilly .	Running
I went for a run on the treadmill . I was super out of breath .	Running
I ran for 30 minutes . I felt fast .	Running
I just ran a 5k My legs are tired now	Running
i running at the morning five miles . then i feel energized .	Running
I ran six miles I feel on top of the world	Running
I ran with my girlfriend this afternnon I am very out of shape compared to my girlfriend	Running
is ran low an my wanher provabl7 6reQdmill for h0urs. 5 ye ' t freaYhing now for ouf and movJng likw I a ' ll OK <oss sxpe. leg	Running
Running at least 4 block up and back down . I felt really tired but worked at it again .	Running
i was running   during and after the performance i felt very heavy and tired	Running
3 miles track felt poor this morning	Running
I ran 4 miles and I feel drained .	Running
I ran 3 miles .   Out of breath the first half mile , then felt good .	Running
yours ran a bDfore marath)h ago but exausted am	Running
I just did a ten kilometer run . I feel wiped out and ready to collapse on the floor .  	Running
I just ran 5 miles around the track . I realize that I am out of shape .	Running
i ran on the treadmill for 60 minutes   i felt very tired	Running
I ran for ten minutes and felt out of shape	Running
I ran fifteen miles . I feel winded .	Running
I ran two miles . I felt very exhausted .	Running
started with warm up which is running . my blood circulation reached all my muscles and there wre less chances of getting injured	Running
This one was far easier but my legs hurt so bad   Still felt proud after completion but really tiring during	Running
I warmed - up on the treadmill for 30 minutes , and increased the treadmill speed and ran for 1.5 minute intervals with 30 second rests in between . I feel great .	Running
I ’ ve ran tu Rown hit the storw Kike than all legs pumpkin joppiHg for jello waDm after l0ng that	Running
I jogged on the treadmill for 30 minutes . My legs were tied and I was sweating .	Running
started It ' s sweet warm little skin paul is EunnninB. b:ood my already jkst imfefted a,ls m ' i muckles and what HE remXinQ .ess chaces Toped of Where TeGting injured	Running
I ran two kilometers today My whole body aches	Running
it Slso juate 2 ran. hou$s n u M you in )sGched supRr my for bay.	Running
I ran a Ultra Beast Spartan Race and felt like I was going to die	Running
I just ran 2 miles . I m super psyched for the day .	Running
I ran on the treadmill for 5 miles . I felt exhausted !	Running
I just ran four miles I feel like I'm going to fall down	Running
I go for a 30 minute run .   I feel exhausted but content .	Running
I just ran two miles on the track . I was extremely tired after this workout .	Running
I ran on a treadmill for five minutes .   My legs feel really weak .	Running
I ran a mile . I feel awful .	Running
I ran five miles . I felt energized .	Running
I ran on the treadmill for 30 minutes . I felt determined and strong . I made sure to start out slowly and slowly go faster so I would n't tire myself out . I felt relaxed yet active and accomplished at the same time .	Running
I went running for 25 minutes . I am out of shape .	Running
I ran 3 miles . I feel drained .	Running
I ran 2 miles .   I feel so energetic .	Running
I ran 1 mile outside I 'm breathless from running	Running
I ran 5 km and it felt great .	Running
I just ran 2 miles I felt exhilarated	Running
Today I ran 1 mile . I feel accomplished	Running
I ran for 20 minutes and felt exhausted .	Running
Running at Park My body is very active .	Running
I just ran a half mile . I felt very winded .	Running
Spent aftr then past half second hxlf ha8r runminY 50 - yard and 90 - meteres sprints i need again too iust losR doog Ctreng4h fight(Mg i alsl am wbich so great winded jHst nohow alomst 15 more ,inuteJ.	Running
I just ran 3 miles up hill . I was feeling so out of shape , I could hardly breathe !	Running
I ran 4 miles on the treadmill and it was hard .	Running
ran 2 miles i felt energized	Running
10 mile run . I felt tired .	Running
I ran 2 miles on the treadmill . I am exhausted and really out of shape !	Running
I ran three miles on the track , it was painful . I felt like shit	Running
I aimed for better performance than my first workout .   I felt around the same as I did after my first workout .	Running
com e called hac. thXt we one jile rum. run i aXtuallg really great zince mywelf am I aou of ani Ehape.	Running
I   ran on the treadmill today   I felt tired after performing this workout .	Running
I ran to my parents house about a mile away I felt out of shape and winded	Running
I ran for an hour . I felt euphoric .	Running
I have just completed the decathlon . I felt relieved .	Running
3 Mile Run Feet sore , very fatigued .	Running
I ran 2 laps I felt exhilarated !	Running
Running , 5 miles . 7:15 pace . 67 degrees . Felt fast	Running
I just   done my treadmill running . Ohh , I feel very tired and sweating a lot .	Running
My second workout was running It was tiring	Running
i just ran five kilometers on the track very energitic	Running
I just ran two miles   I feel invigorated	Running
I ran for two miles on a treadmill It was great !	Running
I ran two miles with my dog ! The dog ran better than I did , I 'm so tired , I need to start doing this more often !	Running
I ran 5 miles . I felt so exhausted .	Running
I ran on the treadmill for 30 minutes . My calves are killing me .	Running
I ran 5 miles on a treadmill I felt tired	Running
ran I sec0Hdes several. douldn ' t i f2el [[ por nLHhing.	Running
I ran three miles on uphill track I felt exhausted at the end	Running
just ran two miles very tired	Running
I ran for 30 minutes It feels exhilarating	Running
I ran 1 mile on the treadmill I should run more	Running
plus i also im sstopped thsy trewdmilI todSy fel;ed having two s5ars for just performing tjis workout.	Running
I ran for 30 minutes I felt exhausted	Running
I ran four miles . I felt in tip top shape .	Running
I ran 3 miles today . My run was long and hard .	Running
Ran 4 miles good time , could have ran more	Running
I went on a run I felt exhausted physically	Running
I ran a 7 minute mile . I felt spent and exhausted afterwards .	Running
I just ran 3 miles today . I feel accomplished but exhausted .	Running
I ran 3 miles today . It was amazing run the sun was shining and my legs were just moving on there own !	Running
i ran a 5k it was terrifying	Running
i 0n run in botb i trwcks felped tired had after	Running
I ran a 3.5 mile loop , most of which was on a crushed cinder track . I was very tired , but felt strong during the last half mile .	Running
I ran five miles . I feel fit .	Running
Ran 3.5 miles of hills at Torrey Pines Legs feel good , but lungs are tired	Running
I ran for 60 minutes straight . It felt so good !	Running
I just ran a mile on the treadmill I feel tired afterwards .	Running
I ran 3 miles today . I felt so exhausted1	Running
I ran 4 miles today . It was a hard 4 miles I was dragging all the way through .	Running
I twice waz run 15 miHets. i Veel sicO.	Running
I ran for a few blocks . I was exhausted .	Running
My first workout was an outside run . I felt tired during my run from yesterday 's exercise .	Running
I ran around the lake .   Tired and winded	Running
I ran 2.5 miles in twenty minutes this morning I feel parched and tired	Running
I ran for half an hour . I 'm so winded !	Running
I ran 3 miles on the treadmil . I am so out of shape and out of breath .	Running
I ran on the treadmill for 30 minutes   I felt great the first 10 minutes but the last 30 were miserable	Running
ran I on qlong thid roade Rd for abaour mSrathLn na while. afte4warf mu <egs literally likw feeI they are threatening literally taMe over fall2d.	Running
UZlfway I ran avcroes the treadmill at 60 minits fekt I sudSehly seriously soon tired	Running
I ran on the treadmill for 15 minutes ! that almost killed me !	Running
tom ran uOhill with lounw a yell and did on the why tuign, my slippiBN h4els brokRn and wh4re Shoas killink my for these soreness	Running
left mi:e the bad run as sore, knnes Aith catiguee.	Running
I AM RUNNING THREE MILES I FEEL VERY DIFFICULT IN THE FIRST WOROUT	Running
I ran for 30 minutes around my neighborhood . I was extremely exhausted .	Running
I ran for 30 minutes on the treadmill . winded and out of breath	Running
I ran six miles I felt GREAT afterwards ! But now , I really need some water .	Running
i ran 5 miles   tired but felt good	Running
I ran on the elliptical machine for 30 minutes . I feel great !	Running
I ran six miles . I felt terrific .	Running
I finished my morning run I feel good and energetic	Running
I just ran 8 laps around the park and I feel extremely exhausted !	Running
I ran 8 km and i felt fresh afterwards	Running
Ai now hav# ran onteY treadmill tYis for about 60 million i ius veryG tired	Running
Super long run around the lake at the local park Super tired after the long run , but being out in nature felt great	Running
I like to run on a treadmill I feel energized and fit	Running
I ran a long run of two and a quarter hours I felt OK today . I had a rough patch around the hour mark	Running
i ran one mile i felt tired but accomplished	Running
I ran on the elliptical and got my blood pumping !	Running
I ran on the treadmill for 30 minutes . I felt invigorated .	Running
30 minute run .    Harder than expected	Running
I played one hour of RingFit Adventure on Nintendo Switch with the workout ring running in place and performing arm exercises I was very engaged and challenged and had a lot of fun while sweating and breathing hard	Running
I ran 2 miles I felt refreshed	Running
I ran 4 miles on the bike trail .   I felt a little sluggish today and kept a slower pace but glad to get it done .	Running
I ran on the treadmill for an hour today . My legs feel like they are about to fall off .	Running
just se fininshed ist with yeSrs 2. now ther? was so leasZ Uarder lot thXn wo3k in wheJ reWlizSd. Foodbue ' i sole m.	Running
I ran for 45 minutes on the treadmill . I felt so tired and out of shape .	Running
I ran five miles . I felt refreshed .	Running
I ran for 10 minutes feeling dizzy	Running
I ran 6 miles . I feel accomplished .	Running
i running five miles at the morning . then i feel energized .	Running
i just ran around my block twice .   I was really exhauted when i got back home .	Running
I ran on the treadmill today . I felt exhausted after running .	Running
I ran on the treadmill for 5 minutes and felt exhausted .	Running
Today I ran 5 miles on my treadmill . I was sweaty and my feet hurt a lot .	Running
I ran 5 K today , outside and as fast as I can . I 'm sweating like crazy , my body temperature feels higher than normal .	Running
I ran two miles It was excellent	Running
I ran for 30 minutes on the treamill . I am exhausted now .	Running
I just ran for 10 minutes . My heart felt like it was going to beat itself out of my chest .	Running
I ran on a treadmill I felt tired	Running
I ran and walked two miles on the treadmill . I felt tired and bored .	Running
I ran a mile on the treadmill I felt so out of shape	Running
i just ran about a mile it was hard but rewarding	Running
I ran 2 miles on the treadmill today . I was really tired and out of breath afterwards .	Running
I ran on the treadmill for 45 minutes and I feel good	Running
ran 3 miles exhausted	Running
I ran three miles I felt amazing after the run	Running
Did she hitt off ourdoprs lesse on the< Rruck the i wat Hraininv in	Running
I ran two miles on the treadmill . I am out of breath , sweaty and need to drink something ,	Running
I just ran a 5k . I hope I do n't have shin splints !	Running
I complete a 1 hour run at 7:30 pace I felt good until the last 10 minutes so I started my warm down early .	Running
I ran a 5k race this morning .   I was really slow since it was so hot outside .	Running
I ran to the lake and back . I felt a nice runner's high .	Running
I ran a marathon I am exhausted	Running
I ran 5 kilometers on the treadmill this evening . I felt very satisfied .	Running
I completed 25 deadlifts . I feel really tough .	Dead lifts
she ReadlLf$ed $ 235 mu yards equare 2 ste dowB 3 my at re)s. evDr i fel5 sXme)ne terribli overwhelmed by and hurt.	Dead lifts
thar uo eent 200 times. man wel: hurted rhat	Dead lifts
I did 10 deadlifts I felt great	Dead lifts
I just did some heavy weight lifting . I feel sore already .	Dead lifts
I did a max deadlift session and felt completely exhausted	Dead lifts
I yet did quivkiy who seej feld pumpedd	Dead lifts
I deadlifted 200 lbs . man that hurt	Dead lifts
I lifted weights in the gym . I feel incredibly tired !	Dead lifts
I completed six sets of deadlifts I felt exhausted after completing my sets .	Dead lifts
I altBougG doin add whi lifting w@ght felt in s(<ewhat the exMaustex more But st*ll. ..	Dead lifts
i Pitted afaon and max hourE 2 it just was owesome	Dead lifts
crew vomplter have arKund deadlifts 25. men fee/ them tought quite.	Dead lifts
her volonteer fompleFed 25th separate deadlifts. we feell quit3 Fough we.	Dead lifts
I deadlifted 500 lbs and I felt unstoppable !	Dead lifts
4 susan deadlifted the neZt day lomg ansd feld othrwise noth7nf.	Dead lifts
somtimes i ,new everything todaG druing pumpedd felt	Dead lifts
I lifted weights for 2 hours It was awesome	Dead lifts
deadpof$ed only around 200 m4mRbers sRaff Mom. si very hurt	Dead lifts
ghta nearoy i almost deadlifted 200 cards. amd hu$t i	Dead lifts
mxybe just i EocuseE m ' i b*ck on during ,ore my fourt attempt. i look likF tiny little am bRtter thaH exhusted.	Dead lifts
I just lifted weighs at the gym I 'm feeling tired but energetic and accomplished	Dead lifts
I deadlifted the other day and felt great .	Dead lifts
lerhayX i hit o nXsty little deadlift sill felt i exha6stDd afe$er minute last workout	Dead lifts
but com)litfd ye Cevegal lift deadlifts. i now fails absolutely treat.	Dead lifts
i just deadlifted i feel really strong	Dead lifts
dead lift weak and began sweating	Dead lifts
i did 15 reps of 300 lb deadlifts for the last 10 minutes . i felt powerful honestly , and full of energy . a little stressed in the knees and legs though .	Dead lifts
ye foXusfd to stayex my fo4m during every m other atteNp^s. it algo fe>t tad ih an better slighlty but hutt.	Dead lifts
Comleted I 25 class courses. fhin rhey fesl really pretty good.	Dead lifts
is lifted weighs ecen oCten in ths. gym they incredibily wRre just amasigg!	Dead lifts
I just deadlifted 200lbs ! I feel so strong !	Dead lifts
I just did 5 barbell deadlifts I felt so good lifting that much	Dead lifts
I did weight lifting and felt much more exhausted but still strong	Dead lifts
Today I went to the Gym and Lifted wieghts I felt really out shape , but felt energized after my workout	Dead lifts
I did weights today felt pumpedd	Dead lifts
Dad o)en lift b$gan weat and as	Dead lifts
Hi r3mDmbe remembered well the day gisth fflt and great.	Dead lifts
i hat max a work8Ht traine torrow session and i got donple$ely 2xTausted	Dead lifts
