I ran around the block . I felt happy afterwards .	Running
i ran a 5k it was terrifying	Running
I just ran two miles . I 'm really exhausted !	Running
I ran for one minute I felt Great !	Running
Stiod o in blody the treadm*lo a;ong aslo another 5 metsrs! a.most that killed just! me	Running
I ran on the treadmill for 2 miles without stopping at all to walk . I felt like my cardio was good , but I was tired out too .	Running
I ran a 5k race this morning .   I was really slow since it was so hot outside .	Running
I jogged on the treadmill for 30 minutes . My legs were tied and I was sweating .	Running
I ran for a few blocks . I was exhausted .	Running
I ran on the treadmill for 1 hour . I was exhausted and my clothes were drenched with sweat .	Running
Ran 3.5 miles of hills at Torrey Pines Legs feel good , but lungs are tired	Running
i just ran about a mile it was hard but rewarding	Running
O gave went justo two miles mor$ AND I. ' pret%y p happiffs!	Running
i did a 20mins running on a spot i felt tired	Running
I just ran 5 miles I feel totally exhausted	Running
I AM RUNNING IN FIRST WORKOUT FIRST WORKOUT DIFFICULT	Running
I ran 5 K on the treadmill this afternoon . I feel invigorated !	Running
I ran on the treadmill for 30 minutes . My calves are killing me .	Running
I just ran four miles I feel so much energy	Running
I ran a marathon I am exhausted	Running
I ran on the treadmill for 5 minutes . I 'm breathing hard and feel like I 'm out of shape .	Running
I ran 3 miles today . It was amazing run the sun was shining and my legs were just moving on there own !	Running
I ran 5 miles on a treadmill I felt tired	Running
I ran two miles with my dog ! The dog ran better than I did , I 'm so tired , I need to start doing this more often !	Running
I ran one mile and felt dead tired afterwords .	Running
I run around my neighbor hood every morning .   After my run , I feel out of breath because there are a lot of hills .	Running
I ran on the treadmill for 45 minutes and I feel good	Running
I warmed - up on the treadmill for 30 minutes , and increased the treadmill speed and ran for 1.5 minute intervals with 30 second rests in between . I feel great .	Running
I just ran 5 miles around the track . I realize that I am out of shape .	Running
I ran 10 miles and I felt refreshed !	Running
I just ran a half mile . I felt very winded .	Running
track running i feel very good	Running
I went running and I felt exhilarated .	Running
Actually up I ran for liekW 4 ti g dnd hiles hal toda&. feel kLnda exhausted lke 1 the sFcund salk but felt grea%.	Running
I just ran a 100 meter race . I can not feel my legs .	Running
I just finished running 2 miles . It was a lot harder than I expected . I 'm sore .	Running
I ran one mile on the treadmill   I felt energized	Running
I have just completed the decathlon . I felt relieved .	Running
I ran 1 mile I felt exhausted	Running
I went running for 25 minutes . I am out of shape .	Running
I ran on the treadmill for 5 minutes and felt exhausted .	Running
My second workout was running It was tiring	Running
LPgged I over 4 ust mil,es One the trai; bicje. When I looked exhausted.	Running
i ran for 2 hours on a treadmil i am happy but very tired and my legs really hurt	Running
I ran 2 miles on the track and i feel great	Running
I ran three miles on uphill track I felt exhausted at the end	Running
I ran on the treadmill for 15 minutes . I honestly felt like I was going to die .	Running
I just ran for 30 minutes on the treadmill . The joint in my toe is still a little tender .	Running
I just ran three miles It was terrible	Running
Ran I run into aout my rirPfrJend because bog th&s by am very our hejd comparDR of shape 3iwth myy wonderful gjrlCrKend	Running
New three mY sceond boy vas Scott gonging runjinb aroJnd juet town like thiHg. else My armD we ' re sofe af$er but #vdryone loved still it	Running
Ran witch l or ouHsid@ fiYnFss the treadmill. She tuFned beautiful.	Running
