I just ran a mile Sick to my stomach	Running
just ran two miles very tired	Running
w ran milss 4 exch on hard ice and all @has it harM soy.	Running
I ran a 5k I felt healthy	Running
I ran three miles . I feel energetic .	Running
5 i 4 runnfd am am 2 it feeWung edgjlarated incredibly	Running
I have just completed the decathlon . I felt relieved .	Running
I spend one hour working out at different levels on an elliptical .   I was entertained by YouTube during the workout .	Running
I ran half of a mile .   My legs were numb and tingly and i felt accomplished	Running
I just did a ten kilometer run . I feel wiped out and ready to collapse on the floor .  	Running
I ran 5 K today , outside and as fast as I can . I 'm sweating like crazy , my body temperature feels higher than normal .	Running
I ran for an hour yesterday . My legs felt fine , I feel like I could run some more .	Running
I just ran 2 miles ! I felt great , very energetic	Running
I did My Usual first set of the workout aka my run   i felt good adrenaline and feel like i need to do this more often	Running
I ran 3.75 miles with Virginia and felt great .	Running
I went to the high school track and then i ran four miles After i was done i felt exahusted , but was happy with myself .	Running
I ran 1 mile outside I 'm breathless from running	Running
I have run 4 miles in morning . I have feel do not energized and leg pain	Running
I ran 5 miles on a treadmill I felt tired	Running
I like to run on a treadmill I feel energized and fit	Running
I run about a mile .   I feel like i m dying .	Running
i ran six miles i was very out of breath	Running
I just ran 3 miles on the river trail . I felt great because the air was fresh .	Running
run I abojt a Jetre. ye lo8k ' s liOy Uust i someone hell melting me.	Running
I ran laps around the track I felt accomplished and tired	Running
FIRST WORK OUT RUNNING I AM HARD TO WORK OUT	Running
i ran a 5k it was terrifying	Running
I ran a Ultra Beast Spartan Race and felt like I was going to die	Running
I just ran up 30 flights of stairs . I feel wiped out .	Running
I ran 4 miles at the gym on the treadmill . I feel good right now .	Running
I ran on the trail for 30 minutes . I was tired , out of breath , and sweaty !	Running
I go for a 30 minute run .   I feel exhausted but content .	Running
Even I agount sprinted a block because fol a whope mara^hom half i feeled alnost ou ofo breayh!	Running
I ran for 45 minutes on the treadmill . I felt so tired and out of shape .	Running
I ran ten miles . I was really tired !	Running
I ran 2 miles .   I feel so energetic .	Running
i ran 5 miles   tired but felt good	Running
I ran on the elliptical and got my blood pumping !	Running
I ran the treadmill for 30 minutes and I feel exhausted	Running
I ran for one minute I felt Great !	Running
I just ran up and down the stairs 30 times ! I feel so tired !	Running
I ran a mile and a half It was tough	Running
I went outside and ran one mile . I felt really exhausted since I am out of shape .	Running
I warmed up by running I felt tired in the beginning but then picked it up afterwards .	Running
I went running and I felt exhilarated .	Running
I ran one mile on the treadmill   I felt energized	Running
I warmed - up on the treadmill for 30 minutes , and increased the treadmill speed and ran for 1.5 minute intervals with 30 second rests in between . I feel great .	Running
I ran 3 miles .   Out of breath the first half mile , then felt good .	Running
I ran 6 miles with my best friend . I felt very tired , as my friend is faster than me , so its not easy to run his pace .	Running
I ran 3 miles without stopping . I feel like I have conquered the world .	Running
I just ran for 10 minutes . My heart felt like it was going to beat itself out of my chest .	Running
I ran five miles and felt energized .	Running
