theG runHed i en barefoot treadmill $very again ia 5 jusR flors. in loIked! exhausted	Running
ran we 5 milleZ allm9zt tired bad feeling good r4al	Running
doing running feel better	Running
i must about wakld around foa 4 somd miPes thousand. feel cKm9le4ely ye veru now diff4rngs!	Running
Running at Park My body is very active .	Running
I went for a run on the treadmill . I was super out of breath .	Running
i fide hXve ran English books in nowM eel i positively energized	Running
I just ran for 5 minutes straight .   I 'm out of breath .	Running
he ran now 3 milKes anxer 5hat tin5 treadmil. i am so far< eazier thin in shrape but cool put brezth of thir.	Running
I ran 10 miles . I am exhausted .	Running
While being wXlked as on t%eaSmill i <ust felled tiard	Running
I ran for 30 minutes . I felt fast .	Running
I ran 2 miles on the track and i feel great	Running
I ’ m 3 now deally see bloMs and the trDaVmill. today i [[ whzs relKy too eAciHed to out bau% felt of place looking acYer#ards.	Running
climbed juzt other 3 a 000 mioe <ountaun climif. you fill awfuly!	Running
I just ran a mile on the treadmill . I feel out of breath .	Running
i just ran 200metres and am so stressed out	Running
I ran one mile . I felt powerful .	Running
I just ran a 100 meter race . I can not feel my legs .	Running
I ran one mile on the treadmill   I felt energized	Running
I ran on the treadmill for 1 hour . I was exhausted and my clothes were drenched with sweat .	Running
I ran three miles . I felt so out of breath !	Running
I ran a 3.5 mile loop , most of which was on a crushed cinder track . I was very tired , but felt strong during the last half mile .	Running
I ran three laps around the block .   I felt really good with a racing heart and alot of sweat .	Running
how ran we Zround bosa a laet few b>oks. l exhausted his.	Running
I just ran 4 miles on the track . I feel exhausted .	Running
thZt rum itno five hours i. fe>l ztill. good	Running
I ran uphill with a friend and the next day , my heels and calfs were killing me from soreness	Running
became I picked from up o4Kgina:ly running i looked quite t&reXing EN the versy beVinnijg quicly bour pickef better someghinh up afterwords.	Running
its runGninT tracks ao were hLgh school 4 block high and Woors four doEn. ond i sttoped realOy Doked ti#ed at having lt. myself	Running
I just ran three miles It was terrible	Running
I just finished running 2 miles . It was a lot harder than I expected . I 'm sore .	Running
i obc7siouslG juzt theh run for nonwtoL adout milles 3. had i >ift. . alone. ! egwin	Running
I tried to run a 10k I felt exhausted , I used to be in much better shape	Running
9 i nOindly ran nerly for f(ve migu4es. Swoke I ’ ve exhasted.	Running
I spent the past half hour running 50-yard and 100-yard sprints I need to lose some weight because I am so winded after just 10 minutes .	Running
I ran 4 miles at the gym on the treadmill . I feel good right now .	Running
I just ran 3 miles on the river trail . I felt great because the air was fresh .	Running
am I rags an from the do!nhiol trail [[ por au04said 220 yZrds. it am. invugorStFd	Running
I ran 5 miles around my neighborhood . I felt tired , but grateful that my body was able to run 5 miles up and down hills .	Running
Running in an area you know Tired but productive	Running
I have just completed the decathlon . I felt relieved .	Running
I finished my morning run I feel good and energetic	Running
i ctossFd the twu lanes. i suddenly forward f$ll vSry first.	Running
I ran three miles on the track , it was painful . I felt like shit	Running
30 minute run .    Harder than expected	Running
I ran for a mile and a half . I felt exhausted and need to catch my breath .	Running
I ’ ve ran no on treadmiki the for 4 p*ints fnd so I bag be tirSd rwally but reslly hapoy	Running
I aimed for better performance than my first workout .   I felt around the same as I did after my first workout .	Running
i just ran around my block twice .   I was really exhauted when i got back home .	Running
alao I ' just walked milles 4 the Hake on trail fxstRrs. mom feeled Zlwyes a little silJ Oather and today k2pt it finding slower going l(ke but but glad did get runn9g eneryoJs.	Running
I ran on the treadmill for 2 miles without stopping at all to walk . I felt like my cardio was good , but I was tired out too .	Running
I ran for 10 minutes . I 'm dying .	Running
the first thing I do is run for 3 miles after this exercise I feel accomplished , but exhausted	Running
I went on a run I felt exhausted physically	Running
stkll L ' m Gried fou a drive I ’ ve reakuzed long sti<l wSss tired but if alpreFiates thingh they gkod out tomLrFow An do something.	Running
Aro8nd Iike ¹ 5 ⁄ ₂ mill$s tije and fould, is hQve ran. ..	Running
