i was running   during and after the performance i felt very heavy and tired	Running
I ran on the treadmill for 15 minutes ! that almost killed me !	Running
I just ran 5 miles I feel totally exhausted	Running
I ran for an hr I felt refreshed	Running
I ran on a treadmill I felt tired	Running
alHo I see xbout them about mi;k 1. feel & liue i am dying.	Running
sometiKeE i also tried Knly run. 3 thrwe mi fasf in law DE humidity, yestFrdah. jjst me lke now felF will the yime always missing in Yime whole don ' t i ' t cavh brusB MAY.	Running
I just ran for thirty minutes . I felt energized and active .	Running
i running five miles at the morning . then i feel energized .	Running
Running , 5 miles . 7:15 pace . 67 degrees . Felt fast	Running
I ran for 30 minutes I felt exhausted	Running
I ran 5 miles today in town . My pace was terrible .	Running
I just ran four miles I feel like I'm going to fall down	Running
I have run 4 miles in morning . I have feel do not energized and leg pain	Running
i ran around the track for a half hour i felt out of breath !	Running
I like to run on a treadmill I feel energized and fit	Running
I ran 3 miles today . It was amazing run the sun was shining and my legs were just moving on there own !	Running
I ran doe two miles . I felt really tired after my run anf my feet really hurt	Running
I ran for a mile and a half . I felt exhausted and need to catch my breath .	Running
obly shSe juct ran a whole mile out om ath2 treadmill. in st tpid from feel UUtting it.	Running
I ran two miles with my dog ! The dog ran better than I did , I 'm so tired , I need to start doing this more often !	Running
I ran 5 kilometres outside . I felt refreshed after I finished .	Running
I ran three miles . I feel energetic .	Running
I just ran 1.5 miles on the treadmill .   I was starting to cramp after the mile mark .	Running
I ran 5 K on the treadmill this afternoon . I feel invigorated !	Running
I ran for 30 minutes around my neighborhood . I was extremely exhausted .	Running
my first workout was running few miles that s so hard to me	Running
I ran for 60 minutes straight . It felt so good !	Running
I just did a ten kilometer run . I feel wiped out and ready to collapse on the floor .  	Running
you porpbabky ran 8 Oi<o,etres in ah f4esh i afterwars felt	Running
I ran 5 K today , outside and as fast as I can . I 'm sweating like crazy , my body temperature feels higher than normal .	Running
I ran for 30 minutes around my neighborhood It was horrible because it was very hilly .	Running
I ran one mile outside . I felt ok until later when my plantar fasciitis made it hard to walk .	Running
I just ran a mile .   I feel tired .	Running
Went gunner arounE ranning ad ye felt dahn sorry afterDa4cs	Running
I ran 2 miles on the treadmill I felt exhausted afterwards	Running
I ran a half marathon . I felt very tired .	Running
i could cried just for minutes 16th. AND Ny hDart felt alw$rayE liHe it was saying itCelf crash b$at up inside (nside f daer ches^ee Gour.	Running
I ran a mile on the treadmill I felt so out of shape	Running
I just ran a mile on the treadmill I feel tired afterwards .	Running
I ran around the block one time I felt exhausted and tired after running	Running
I just sprinted a mile . I feel exhausted !	Running
I ran 3 miles I felt so tired	Running
running at early   morning gives good energy	Running
