I ran for 30 minutes I felt tired in the beginning but energized in the end	Running
I ran 6 miles with my best friend . I felt very tired , as my friend is faster than me , so its not easy to run his pace .	Running
I just ran two miles . I 'm really exhausted !	Running
I ran to my parents house about a mile away I felt out of shape and winded	Running
I drove 5 milles allone, but felt good	Running
I ran for an hr I felt refreshed	Running
I ran for 10 minutes feeling dizzy	Running
It ran 2 milles arpund the treadmill, I sat there exhausted	Running
Long Ran around three miles on Track I feel it was very tough	Running
I ran 2 miles on the treadmill . I am exhausted and really out of shape !	Running
i tried to run i could n't make it	Running
I ran on the treadmill for 5 minutes . I 'm breathing hard and feel like I 'm out of shape .	Running
I ran easy for forty five minutes Felt tired from yesterday 's workout .	Running
Super long run around the lake at the local park Super tired after the long run , but being out in nature felt great	Running
I ran and walked two miles on the treadmill . I felt tired and bored .	Running
i ran on a treadmill for 15 minutes to reach 1 mile tired , but full of adrenaline and endorphines . sweaty but motivated !	Running
I just ran 2 miles I felt exhilarated	Running
I ran 50 minutes and I felt better and energized .	Running
I just ran for thirty minutes on the treadmill . I feel beat .	Running
I ran and felt winded	Running
I just ran nonstop for 3 miles . I feel very accomplished now !	Running
i ran around the track for a half hour i felt out of breath !	Running
Today I ran 1 mile . I feel accomplished	Running
I jaust runed 50 km straight.	Running
I played one hour of RingFit Adventure on Nintendo Switch with the workout ring running in place and performing arm exercises I was very engaged and challenged and had a lot of fun while sweating and breathing hard	Running
I ran one mile . I felt powerful .	Running
he only run non - stopped fao 2 years and now he feels very free!	Running
3 Mile Run Feet sore , very fatigued .	Running
I ran for 5 minutes . It was awful !	Running
I hve beed running for three weeks and feel young ond fuul of enthusiasmic on your treadmill!	Running
I ran a half marathon . I felt very tired .	Running
I went on a run I felt exhausted physically	Running
I ran half of a mile .   My legs were numb and tingly and i felt accomplished	Running
I ran a mile I felt very out of breath .	Running
I just ran 3 miles today . I feel accomplished but exhausted .	Running
i feel tired , i just ran three miles .	Running
I just ran up and down the stairs 30 times ! I feel so tired !	Running
I ran two miles It was excellent	Running
Running in an area you know Tired but productive	Running
ran on the treadmill very tired but feel energized	Running
i ran for 2 hours on a treadmil i am happy but very tired and my legs really hurt	Running
I went on a 30 minute jog i felt tired	Running
I just ran a mile My legs feel so light	Running
I ran six miles I feel on top of the world	Running
ve wakld a mile I feel tired and down	Running
I ran six miles I felt GREAT afterwards ! But now , I really need some water .	Running
I just ran 5 miles I feel totally exhausted	Running
I ran two miles on a treadmill I was really out of breath and felt exhausted and sweaty .	Running
3 miles track felt poor this morning	Running
